Symbol,B3B,B4B,B5B,B6B,B8B,B9B
CYP24A1,10.92182172,11.70277294,11.74965074,12.10567681,10.90760864,11.71077096
CYP26B1,9.862804525,9.776554859,10.48010368,9.837768819,9.087699889,9.741309091
CYP27A1,12.68014368,12.27101742,12.72067903,12.61561666,12.50502596,12.27444656
CYP27B1,11.28323001,11.50873178,11.47565359,10.98185837,11.1529327,11.08059485
CYP2A6,5.655211268,7.069170672,7.147689357,7.20116429,6.696966592,6.843887352
CYP2A7,7.025925647,6.774664814,6.347510611,6.242108855,5.537552405,6.47217857
CYP2B6,11.60931999,10.37965615,11.4072207,11.00468878,10.7743503,11.1625926
CYP2C8,7.507419399,8.100208944,6.624707944,6.330827143,7.654040531,6.112636244
CYP2C9,7.577238812,7.910586425,7.728561406,6.063974857,7.444686166,6.242108855
CYP2D7,8.365448265,8.393449898,8.581625222,7.978324157,7.290949706,8.458718806
CYP2E1,8.29629861,7.854310738,9.024921934,7.359525475,9.764898205,7.88185322
CYP2J2,9.285343845,8.500588093,8.65116815,8.843179281,9.013823439,7.88185322
CYP2R1,7.343330715,7.365142903,7.147689357,7.787386583,7.134797411,7.871806453
CYP2S1,5.655211268,5.897200788,6.723302151,6.033301252,5.885422472,5.718235883
CYP2T1P,9.020371014,9.024060494,9.254102256,8.735227962,8.946506243,8.952946879
CYP2U1,9.488856358,9.80007093,9.422487425,9.462326566,9.474286091,9.553416145
CYP2W1,7.284812214,7.608923426,7.666349743,7.469994409,6.311870824,8.010149704
CYP39A1,8.072643982,8.051620638,7.467210947,8.003255066,8.265361916,7.689777558
CYP3A4,7.60268441,8.564087021,7.894393109,7.576785084,8.339323667,8.188359759
CYP3A5,10.78465514,11.62633796,10.75783446,10.97836425,10.58266957,10.88693271
CYP3A7,6.327284192,6.586896726,6.347510611,5.720436028,5.561965266,6.760498047
CYP46A1,8.494223752,8.277086254,8.581625222,8.477630483,8.246986886,8.490251546
CYP4A11,15.71455686,14.86786507,14.61782391,14.77720073,13.97316855,14.89184773
CYP4A22,13.73570465,10.53600437,12.37095622,10.00372602,12.28624552,12.25883598
CYP4B1,6.327284192,6.756728107,6.723302151,6.385720476,6.406826627,6.55748467
CYP4F11,10.06216469,10.93047551,9.094918958,6.474750542,7.14907289,10.69356707
CYP4F12,9.39766959,9.587026914,9.352935438,9.199405315,9.49509895,9.459634181
CYP4F2,13.13842488,13.26823437,13.34420267,10.03134597,11.58193969,12.44790122
CYP4F24P,5.010580729,6.269634948,4.351313741,4.938253861,5.372307897,5.839359387
CYP4F3,12.83693579,13.69296443,13.52404702,13.00524951,12.69904847,13.14956151
CYP4F35P,6.68031697,6.586896726,6.02343994,6.330827143,5.852810067,6.407374801
CYP4V2,12.78072663,13.04718706,12.71490385,12.49825305,12.53537218,12.83413275
CYP4X1,9.462505158,9.2511333,8.993970726,8.900121129,9.024273725,8.864027996
CYP4Z1,6.768578447,7.619298819,7.347867066,7.972375319,6.590414655,7.88185322
CYP51A1,11.16122731,10.91637617,11.05408289,11.27087747,10.80167468,11.17927382
CYP7B1,10.42884502,10.38098581,10.19436508,10.34880538,10.15166839,10.21660424
CYP8B1,11.89023803,12.13714856,12.05069157,11.5898823,10.48869224,12.1108057
CYR61,10.57320794,10.39857088,10.55325497,9.880455325,10.02670763,10.55020627
CYS1,13.7560096,13.24595362,13.65975456,13.8007284,13.91539657,13.74979192
CYSLTR1,5.87001348,6.064624156,5.811776068,6.820703261,6.192786532,5.654457476
CYSLTR2,7.065732583,6.938452455,6.387539847,6.840838682,7.674616563,6.760498047
CYSRT1,9.03375132,9.104603904,9.456520214,8.900121129,8.044603318,8.631393065
CYSTM1,12.20400055,12.06516698,12.24228994,12.2317405,12.83190328,12.28624552
CYTH1,11.15402373,11.31390369,11.38318654,11.22588653,11.42469003,11.21858925
CYTH2,11.61863416,11.53165191,11.79742646,11.36307645,11.68174781,11.59130434
CYTH3,10.89585581,10.6172209,10.84133556,10.84587464,10.94410674,10.91860383
CYTH4,10.92182172,10.87952752,10.91372773,10.55651058,10.43284549,10.70320926
CYTIP,7.115861411,7.350341069,7.42585436,7.841208434,7.444686166,7.063648934
CYTOR,7.675768286,6.874611171,6.663742294,7.020385628,7.750823292,5.989383206
CYYR1,9.371048562,9.053390634,9.299002994,9.818013649,9.183395571,9.318318856
CYYR1-AS1,7.249147734,7.157542321,7.0834968,7.154621124,7.186528291,6.90446026
D2HGDH,12.71057066,12.1336338,12.59572119,12.18914244,11.91513746,12.53185953
DAAM1,10.52203468,10.56555465,10.44472864,10.65029059,10.4977704,10.46655583
DAAM2,11.68624131,11.65545318,12.15179313,11.75471783,11.70867492,11.62317784
DAB1,6.423509742,6.330405368,6.703449004,6.939631976,6.827652845,6.953395967
DAB2,14.48885703,14.63986099,14.28174926,14.39643941,14.03967689,14.3356143
DAB2IP,13.37209246,13.06225154,13.26600534,13.04718706,12.84665316,13.23915359
DACH1,11.20256483,11.22901383,11.2569071,11.15876568,11.00755399,10.79218196
DACH2,5.691598713,6.129997918,5.741181881,6.563131101,5.916543851,5.19547185
DACT1,9.9861208,9.667635617,9.403123917,9.322678985,10.0329886,9.215234988
DACT2,9.879032762,8.956362369,10.28786907,9.94058023,9.389108021,9.796170936
DACT3,9.115483674,8.570790636,8.97797332,8.936667419,8.978611181,8.98971042
DAD1,11.36594226,11.27989908,11.21785363,11.46947279,11.73774587,11.26911953
DAG1,12.95946259,13.01464447,13.17885075,13.32438805,12.81001655,13.1953074
DAGLA,10.1439811,9.426690879,9.909450418,9.931912348,9.007333953,10.09084076
DAGLB,10.23071157,10.31119187,10.36935066,10.29596769,10.33023585,10.4170214
DALRD3,10.40777151,10.13581022,10.43603221,10.32894865,10.69830608,10.2448188
DANCR,10.53141769,10.64136395,10.60980121,10.5534262,11.47103877,10.81595124
DANT2,10.13392403,10.6172209,10.52984295,10.02737974,10.56417691,10.0767704
DAO,12.86486546,12.86268319,13.14254701,12.63153561,12.71774342,12.47923814
DAP,12.50006719,12.40566612,12.53422281,12.51615393,13.01695849,12.67709914
DAP3,11.36659511,11.46206983,11.34191792,11.43309732,11.59063735,11.32427107
DAPK1,12.69012157,12.75190677,12.65633145,12.59763969,13.04280742,12.93869544
DAPK2,8.329994114,8.295659384,8.539697439,8.44560533,8.827699824,8.188359759
DAPK3,10.35440827,10.17432322,10.41845511,10.45265988,10.65628307,10.46093925
DAPP1,5.691598713,5.464766919,4.763946886,5.686501297,5.66312788,4.149542017
DARS,10.78604357,10.89057324,10.64338515,11.07045135,10.75938888,10.84362025
DARS2,11.0777378,11.35603615,11.23620477,11.18485286,10.77689734,11.07735554
DAZAP1,11.85785021,11.56106361,11.86428934,11.7922405,11.6774871,11.8424658
DAZAP2,13.00053046,13.08709696,12.92258517,13.13455397,13.00638363,12.92258517
DBF4,6.68031697,6.858707623,6.872671581,7.396794166,7.220254847,7.063648934
DBF4B,9.07809545,9.257546419,9.426085858,8.974933171,8.69584242,9.120757753
DBH,10.00172405,10.76448931,10.76931353,10.00587991,9.924172623,10.45939122
DBH-AS1,10.20186396,11.15973206,10.85724936,10.46880543,10.20423128,10.75938888
DBI,11.545557,11.26911953,11.03604444,11.82957912,11.96227768,11.4499257
DBN1,11.69130847,11.32685381,11.54726598,11.51154125,11.44134441,11.81384894
DBNDD1,9.818312732,9.573035634,9.632953827,9.578353353,9.826059669,9.951931518
DBNDD2,6.194528897,5.160938999,6.427722474,6.53963511,6.214903008,6.34809127
DBNL,11.95704785,11.7681024,11.99354913,11.73630382,11.93968955,11.8251385
DBP,10.36502617,9.857491509,10.56235403,10.48714717,10.62906339,10.46093925
DBR1,8.811744808,8.871555182,8.848248887,9.08498425,8.832033574,9.089967429
DBT,11.84491717,12.11634682,11.86807206,11.84293133,11.86920584,11.9710955
DCAF1,11.26684707,11.46321673,11.41769043,11.16122731,11.27165772,11.28600864
DCAF10,11.53861689,11.51807853,11.41919613,11.5125238,11.52154706,11.52618843
DCAF11,12.76604729,13.07909908,13.04073068,12.88704545,13.11200896,12.95116517
DCAF12,11.09254859,11.07023739,11.07697199,10.87196017,11.15986715,10.90899139
DCAF12L1,8.040143664,6.496295652,6.956903325,6.652723247,7.611005846,7.225765861
DCAF13,9.879032762,10.00484329,9.679010623,9.994978058,9.575662653,9.914099285
DCAF15,10.10717415,9.704757863,10.23185687,10.03570629,9.995165563,10.05119268
DCAF16,11.13837044,11.31906763,11.10381431,11.04780874,11.04752069,11.03156235
DCAF17,9.850060224,10.12621935,9.794726197,9.906759997,9.816896101,9.888697634
DCAF4,9.797793124,9.655102621,9.70335405,9.645370459,9.290505015,9.662179103
DCAF5,12.39233775,12.40491991,12.35160741,12.33089031,12.33310283,12.34115349
DCAF6,11.42177666,11.6238454,11.3176511,11.46947279,11.52940385,11.37622046
DCAF7,13.19704317,13.13455397,13.1612333,13.05168593,12.95160628,13.02607825
DCAF8,13.2934871,13.3951109,13.27760128,13.16833054,13.25418315,13.21355307
DCAKD,10.93036021,10.81023468,10.99386038,10.69097376,10.78947264,10.96967455
DCANP1,4.110668617,4.63956861,5.292908511,4.39629983,5.053473161,2.462954459
DCBLD1,8.815512,8.400013142,8.714963357,8.710770734,8.792771131,8.926388072
DCBLD2,11.00292217,11.05857673,10.92984937,10.98292966,11.22901383,11.04689608
DCC,7.896123735,7.872237764,7.402108195,8.100907613,7.75825629,8.307749709
DCDC1,7.577238812,7.437881034,7.402108195,7.229554659,7.385059292,7.518048752
DCDC2,11.01975977,11.15572901,10.86857014,10.95982111,10.65628307,10.75560135
DCDC2B,9.480641645,9.45731565,9.582377116,9.099192338,9.001584586,9.3782757
DCDC5,8.117345632,8.075077912,7.862620303,7.281083253,7.51598185,7.700744044
DCHS1,12.20112947,11.98465715,12.3162495,12.15319508,12.06601529,12.00171016
DCHS2,7.433675825,8.075077912,7.871275149,7.753721096,8.706962858,8.145891492
DCK,7.812563983,7.723289202,7.756335998,7.802426564,8.284735058,7.947994349
DCLK1,8.350926755,8.215070247,7.883546053,7.488274437,8.044603318,8.543033645
DCLK2,9.6188214,9.856279156,9.79971353,9.626735069,9.55490873,9.736478667
DCLRE1A,9.471624128,9.649851033,9.307497077,9.46772856,9.583185969,9.534943652
DCLRE1B,8.207172935,8.231222723,8.314534575,8.164578029,8.319127226,8.145891492
DCLRE1C,9.466267791,9.625747642,9.47598105,9.369837161,9.587579209,9.373574148
DCN,13.16462126,13.22852813,13.05329268,13.22285177,13.35375213,13.34917818
DCP1A,10.87978021,11.0929881,10.95281958,10.86967261,10.92261632,10.87893403
DCP1B,9.934921995,9.926730577,9.871815864,9.779079995,9.837768819,9.759643617
DCP2,10.98163198,11.17352961,10.95281958,10.9920632,11.3389562,11.05772929
DCPS,9.482902656,9.450707917,9.437725246,9.335361328,9.700206801,9.813874318
DCSTAMP,6.099211789,6.39631045,6.624707944,5.720436028,6.24035504,5.839359387
DCT,6.449496647,7.157542321,6.806134419,6.330827143,6.577668151,6.72504423
DCTD,11.19929948,11.04486011,11.09030989,11.10938116,11.53606779,11.11884159
DCTN1,12.96426321,13.06617477,13.13842488,12.93415648,12.845077,13.02095808
DCTN2,11.8840358,11.8321765,11.79807807,11.83796337,12.18246617,11.73993162
DCTN3,10.83326629,10.83274228,10.74626576,10.67323189,11.32768766,10.60535802
DCTN4,11.41721432,11.64213972,11.49780207,11.42723856,11.17176445,11.4519397
DCTN5,12.23537091,12.31889284,12.27188068,12.31602144,12.4702642,12.26289602
DCTN6,9.417652433,9.180881849,9.112992982,9.71497008,9.345944487,9.481350809
DCTPP1,9.746912388,9.671472467,9.849190347,9.666395553,10.43824552,9.612349556
DCUN1D1,9.888426037,10.3449321,9.873885685,10.22824615,10.04030651,10.30298949
DCUN1D2,9.657031638,9.804222767,9.802422879,9.675328501,9.796509278,9.762191248
DCUN1D3,11.06084665,11.05052299,11.0079744,10.83850317,11.06393852,10.89078056
DCUN1D4,10.61155478,10.93792743,10.5328417,10.82891132,10.68017485,10.76921647
DCUN1D5,9.890882577,9.857491509,9.971307567,10.14516024,9.983410782,9.997760633
DCXR,13.16962305,13.52208083,13.88855064,13.34145039,14.15420241,13.72047794
DDA1,10.59276851,10.31533102,10.65138393,10.62687813,10.41275231,10.58898536
DDAH1,13.32289535,13.52404702,13.26426512,13.38088553,12.9466136,13.45824906
DDB1,13.70481263,13.82479362,13.77773315,13.58597457,13.47892106,13.68062938
DDB2,9.881376146,9.628131715,9.604378208,9.490214859,9.878496789,9.694044896
DDC,13.95366272,14.19090097,14.18790527,14.25398485,13.81304345,13.99544676
DDC-AS1,9.064063189,9.832231353,9.589729506,9.358698202,8.80667059,9.019336535
DDHD1,10.28537087,10.33758809,10.24868312,10.26906798,10.31248043,10.11582354
DDHD2,11.23143564,11.4426922,11.16408617,11.26976412,11.43852998,11.38182032
DDI2,10.49013361,10.93047551,10.83886981,10.41897309,10.72828312,10.59992391
DDIT3,9.852052536,9.633595121,9.725961671,9.929299035,9.774886935,9.707242448
DDIT4,10.94896058,10.77094104,11.20469024,11.57054971,10.97483861,11.4073651
DDIT4L,7.140451968,7.480319325,6.624707944,7.859450416,9.463817256,9.539573758
DDN,10.46826549,11.63598255,11.2023925,10.90383961,10.84204202,10.49281593
DDO,9.597697718,9.719038263,9.552926172,9.290276827,9.42803552,9.318318856
DDOST,12.72747094,12.72136827,12.81853026,12.74533618,12.97492351,12.72929364
DDR1,10.66138916,9.377311466,7.764292584,10.76048543,10.32894865,10.82080519
DDR2,10.53759822,10.43478202,10.30592847,10.07703378,10.45535809,9.961334079
DDRGK1,11.42797096,11.24104529,11.46963996,11.30505226,11.66309997,11.35790647
DDTL,7.332453468,8.081698983,7.455146632,8.546378508,7.385059292,7.817249445
DDX1,11.6909219,11.93396686,11.51747619,11.89854797,11.6159276,11.88216776
DDX10,10.42080596,10.44472864,10.2930133,10.63095926,10.14898598,10.31786311
DDX11,8.599388248,8.337844235,8.234107024,8.164578029,8.243579434,8.590778839
DDX11L2,6.584094752,8.051620638,7.434048147,6.652723247,6.002469741,7.914786299
DDX12P,7.294305651,6.969254319,6.956903325,7.454768609,7.852323917,7.359525475
DDX17,14.99760703,15.21683794,14.97941216,15.0446366,14.90757693,15.1022361
DDX18,10.78246372,10.99710758,10.70237497,11.0088061,10.71695396,10.91974577
DDX19A,11.14462535,11.25818728,11.24486779,11.03354523,10.88653835,11.19237848
DDX19B,9.758756307,9.984567142,9.998844598,9.738369066,9.450707917,9.704467008
DDX20,9.23772887,9.212866742,8.993970726,9.393737055,8.981368325,9.391556298
DDX21,11.16698728,11.32587825,11.04158373,11.32200244,10.94266201,11.33150347
DDX23,11.53693341,11.63598255,11.59271786,11.54754831,11.62532342,11.64680673
DDX24,12.3964878,12.39359966,12.33178418,12.54306333,12.1770879,12.42787136
DDX25,7.413205761,7.739986024,7.58944739,7.672385265,7.034611952,7.542819967
DDX27,10.72012648,10.80673083,10.68662315,10.91087987,10.34335552,10.68662315
DDX28,9.494245498,9.406776289,9.61418485,9.34494666,9.580649101,9.330223424
DDX31,10.38027369,10.22886318,10.19220725,10.21929513,10.12383493,10.58088279
DDX39A,10.26722254,10.16391885,10.35049503,10.36965251,10.43389558,10.26204742
DDX3X,13.06714025,13.14577633,12.99109739,13.7948731,13.10397283,13.26152451
DDX3Y,11.40513455,11.54199925,11.2504417,3.978226805,11.26728852,11.36094223
DDX41,11.31906763,11.168897,11.343561,11.23637772,11.44415592,11.12015015
DDX42,12.29934003,12.43033857,12.23446153,12.36161158,12.25511383,12.37474281
DDX43,5.916543851,5.504996524,5.648311927,6.358372969,4.915226356,5.876104227
DDX46,11.38347945,11.72903017,11.23499314,11.39665009,11.06084665,11.46827153
DDX47,10.37330754,10.28266145,10.21414386,10.48714717,10.28344303,10.28985423
DDX49,10.54924731,10.29886713,10.51905764,10.42722041,10.76343391,10.46926496
DDX5,14.07099698,13.95366272,13.91539657,14.18790527,13.95366272,14.19771922
DDX50,10.18035847,10.30307369,9.958690997,10.13702033,10.26486455,10.14040879
DDX51,10.83417236,10.67151721,10.97532047,10.76875494,10.47778156,10.90012246
DDX52,10.38711753,10.55116117,10.20162158,10.26906798,10.19786663,10.37072159
DDX54,11.64600013,11.39976503,11.72611258,11.62495564,11.68374987,11.71633933
DDX55,9.898382812,10.02445271,9.748776416,9.850060224,9.576931836,9.853854022
DDX56,12.18972229,12.16278393,12.25023726,12.11839077,12.10829497,12.13841021
DDX58,10.50684086,11.1175662,10.68662315,10.86614178,10.57517778,10.75034767
DDX59,9.773804253,9.892533504,9.836296378,9.794438713,9.740626263,9.947406637
DDX6,13.28151749,13.30210535,13.19245031,13.35252021,13.31215934,13.37209246
DDX60,9.832579316,10.66735101,10.39696028,10.4643848,10.14532264,10.11933056
DDX60L,9.134342026,9.395428064,9.172969743,9.63451312,9.154646216,9.189886617
DEAF1,11.12507917,10.78912668,11.14443957,10.82744745,11.22719282,11.15559323
DECR1,11.83147663,11.72632862,11.39224531,11.89952354,11.70478003,11.73219682
DECR2,11.27711139,11.10367479,11.9703144,11.56424412,11.40136556,11.5434051
DEDD,10.50684086,10.29512663,10.40515698,10.42722041,10.5323973,10.37264872
DEDD2,10.58687362,10.54617304,10.79869392,10.71433871,11.07496146,10.62035678
DEF6,7.323623773,7.350341069,7.736945827,7.744878026,8.059898242,7.405704022
DEF8,11.8056615,11.54640509,11.70829472,11.60901356,11.75389773,11.87498985
DEFB1,13.08460664,12.46858352,12.45201405,13.11465475,13.6140642,12.81823923
DEGS1,10.74475559,10.54035219,10.68182486,10.88210131,10.66408575,10.67986083
DEGS2,7.818784003,7.171033382,7.557595928,7.701971404,8.62571947,9.085484794
DEK,9.749736558,9.747046617,9.194338325,9.821134003,9.694819733,9.832579316
DENND1A,12.47054032,12.60175026,12.63153561,12.50747661,12.0708657,12.37563328
DENND1B,10.40189034,10.82598035,10.39696028,10.58057138,11.02148209,10.90237722
DENND1C,11.39922375,11.40573512,11.42344534,11.41618977,11.12227792,11.54799951
DENND2A,10.61453336,10.33130586,10.09862151,10.22166059,10.99337968,11.09021416
DENND2C,7.249147734,7.365142903,7.61312304,7.841208434,7.90701305,7.266864208
DENND2D,10.61453336,10.82819514,10.88055505,10.92526419,11.10983818,11.2439922
DENND3,11.01294381,10.74429728,11.18318856,11.13287263,11.00023869,11.15364897
DENND4A,11.01503285,11.44863433,11.05688885,11.32572567,11.38057186,11.29499234
DENND4B,12.00907632,11.84222854,12.19702369,12.01997651,11.7697902,12.07827849
DENND4C,12.15610938,12.46993138,12.16331558,12.25208535,12.29976414,12.22022338
DENND5A,12.07308122,11.95119493,11.99121846,11.99771668,12.17196619,11.85564968
DENND5B,12.26099736,12.54367549,12.36041297,12.32687078,12.43079726,12.20489614
DENND5B-AS1,7.129120077,6.969254319,7.358311647,7.069009151,7.186528291,7.225765861
DENND6A,10.60635622,10.64136395,10.37412159,10.63633869,10.68017485,10.5410502
DENND6B,10.19408729,9.783751188,10.18881312,9.929299035,9.935039787,10.2214217
DENR,10.38571381,10.31376182,9.923560894,10.53929958,10.06998611,10.46382391
DEPDC1B,7.392372428,7.259935517,7.443877906,7.585899507,6.376051217,6.800033095
DEPDC4,7.753721096,8.270850817,8.039096697,7.744878026,7.7379678,7.922324877
DEPDC5,11.13708078,11.3118604,11.31855131,11.0436431,10.99417649,11.10798435
DEPDC7,9.009251792,9.549140017,8.772476071,8.76923547,8.878008624,9.030242266
DEPTOR,11.31737264,11.52572221,11.45357362,11.68732011,11.73391948,11.62407468
DERA,11.03622222,11.20427047,10.96329433,11.15520133,11.20639141,10.95753079
DERL1,10.7573373,10.76282323,10.68342677,10.95841886,10.7496869,10.93639349
DERL2,10.22051918,10.37786182,10.16863426,10.53686273,10.44654143,10.30026974
DERL3,8.085107372,7.782537987,7.836141138,8.154563123,7.727277251,7.481172154
DES,10.08247805,7.437881034,7.911177707,6.747894381,8.787209508,8.41969105
DESI1,11.35041481,11.41217146,11.31605026,11.27198245,11.58041292,11.32133451
DESI2,9.840259513,9.816267989,9.748776416,9.963001544,9.905837711,9.813874318
